contactid,genderCode,birthdate,msrc_loyaltymembership,msrc_agreementtomarketingactivity,annualincome,msrc_occupationstatus,msrc_creditscore,msrc_customerrelationshipduration,msrc_distancetoneareststore
7d78693b-b16d-4c20-9656-ce227848cb42,N/A,10/31/1963,TRUE,FALSE,28644,Employed,889.7092275,31,13.01
5b77cc0d-63b8-4937-adbb-59f6dc19c0ea,Male,5/19/1965,TRUE,TRUE,77266,Employed,960.4423469,64,23.6
3983ad42-12ea-4cd6-8c80-dc536d25b1a4,Male,12/18/1979,FALSE,FALSE,41364,Self-employed,505.1312641,347,10.31
7d5ebf0e-880c-48c9-95e3-775a5493f962,Male,12/4/1961,FALSE,TRUE,41181,Employed,685.2129759,209,8.36
3eae2de2-015b-4aaf-b6f6-0aab50b29f09,Female,12/23/1953,FALSE,FALSE,22156,Self-employed,509.3325182,240,17.93
d6c00e6a-7e15-4c7b-9968-3864b7bfe10d,Male,8/10/1996,TRUE,FALSE,32702,Employed,965.1879028,86,10.69
f7bd0d4b-887c-4ade-9e17-895565471f95,N/A,9/15/1952,FALSE,TRUE,41429,Self-employed,514.4234268,312,2.91
0c49e22c-2774-4669-978c-fd21a040bca5,Female,3/9/1997,FALSE,FALSE,51162,Employed,678.6712321,245,3.63
37432694-e4bf-46a8-a3e6-7b0f6c437f57,Female,3/26/1961,FALSE,TRUE,52858,Self-employed,590.1224892,91,15.06
cb15b10b-ca88-4441-bf92-1719cdec9d4c,Female,1/11/1970,FALSE,TRUE,32913,Partially employed,575.046671,110,3.86
a8294b88-569f-48b6-8079-903eec40ed91,N/A,3/2/1966,FALSE,FALSE,45303,Employed,821.4820405,326,14.69
15d5022d-4ecb-4e2d-8f13-e2eaffc65452,N/A,1/24/1952,TRUE,TRUE,103181,Employed,1011.357138,90,24.22
4b34ce51-76c0-46d0-857a-5371a069e9f4,Female,1/4/1984,TRUE,FALSE,68251,Employed,958.1425037,2393,15.72
c070f406-ed43-4509-9cbf-1714e70b34b3,Female,10/24/1957,TRUE,TRUE,47844,Employed,1005.841501,35,13.82
c67780e3-0e74-494c-8b57-984119aca826,N/A,1/14/1993,FALSE,FALSE,52545,Employed,601.0255058,237,5.64
3cce05be-6beb-4f5a-af91-ecf1538d336f,Male,2/8/1972,FALSE,FALSE,22774,Employed,611.7985895,348,4.72
72789604-62f4-4cbb-b972-69822a2b67ba,Female,10/31/1975,TRUE,FALSE,67284,Employed,867.0799971,196,16.09
97163075-f614-4b71-8ccc-36fc504dd934,Male,8/14/1979,FALSE,TRUE,41742,Employed,618.9407071,322,18.04
3bd116c7-f44b-485d-8155-57b1ac8268c8,Male,1/6/1950,FALSE,FALSE,52256,Partially employed,539.7352207,359,5.75
0494cb9d-4efe-4cf0-a2c6-745e9eed7ce2,Male,9/11/1989,FALSE,FALSE,36045,Employed,830.234925,213,8.46
3e540f66-c47b-44df-914b-e5d9d92522d5,Male,8/3/2000,FALSE,FALSE,76428,Employed,727.7230933,234,18.5
97c9e066-7809-42d4-9098-97f7791ada12,Male,4/18/1957,FALSE,FALSE,71466,Employed,783.961407,296,16.84
b7addb0c-d57f-49ad-ab27-5a61b3f47f77,Female,12/23/1977,FALSE,FALSE,43350,Employed,821.5669003,298,19.17
6ea5bcb5-655b-4356-ba86-a1fed667fb84,N/A,4/10/1977,TRUE,TRUE,49161,Employed,955.3243279,1117,7.99
864a5d80-5160-4a8a-a950-5799e896c43d,Male,8/9/1952,FALSE,FALSE,32140,Employed,632.9631133,116,10.23
9bef4d29-422a-40f0-a5a8-369179175811,Female,4/1/2002,FALSE,FALSE,45419,Employed,812.2287525,252,24.36
cb3b543e-3b25-4fbb-b51f-52398527977e,Female,6/28/2002,TRUE,FALSE,63424,Employed,983.8249141,88,23.91
6ec2c2ab-5ec2-4a90-bc24-c41494fe9d2a,Female,2/12/1989,FALSE,TRUE,83299,Employed,668.3489279,213,2.75
e98219c0-b57b-46b7-af56-75e5b572e1bb,Male,1/8/1956,FALSE,TRUE,49102,Employed,732.0271222,186,9.25
0993488b-10ab-4bda-adeb-872594767510,N/A,5/10/1951,FALSE,FALSE,54605,Employed,817.9845963,338,18.48
76487cfb-3a9b-4bab-a916-10ee652d4a1c,Male,1/19/1959,TRUE,FALSE,51704,Employed,985.6849749,2913,13.39
9247130f-9055-4925-9741-d06b693b08a0,Female,6/30/1989,FALSE,FALSE,58692,Employed,668.9652772,321,19.35
1cec0346-6805-4b8f-b6c8-2f10748fffdc,N/A,11/23/1955,FALSE,FALSE,66202,Employed,632.299926,112,12.96
0b971ded-db87-4644-92d6-f9627e6c29d7,Male,9/16/1967,FALSE,FALSE,40607,Self-employed,497.2966938,323,17.57
36f1fee4-b31b-4fa5-a1c8-9e72fdebe131,Female,11/14/1995,FALSE,TRUE,40866,Employed,735.1265091,301,7.58
8980f506-c1dd-4921-ac27-c7ceb690748d,Female,10/3/1992,FALSE,FALSE,37340,Employed,727.6589683,154,13.34
56604644-9fea-461c-b6a0-46c6bf219ac0,Female,6/23/1982,FALSE,FALSE,23776,Employed,678.1259752,154,21.62
3a6d00ae-40f6-4266-9e8c-97a544efb4bb,Male,11/21/1981,FALSE,FALSE,83143,Employed,784.76633,332,16.31
78ee8ad7-2fdf-42dc-96bb-ee84630bc1b3,N/A,8/3/1952,FALSE,FALSE,25886,Employed,704.5900242,336,10.02
7c889f65-558e-4a41-b310-10f014fa1206,Male,12/23/1981,TRUE,TRUE,89822,Employed,1016.780997,2321,21.42
bdd7cb6f-f213-4cc3-891c-57274402e3c1,Female,8/20/1992,TRUE,FALSE,33477,Employed,948.6553941,3448,7.22
3a2be502-51b9-4838-847e-666db2507650,Female,4/30/1989,TRUE,TRUE,107187,Employed,1005.812689,61,22.87
3632ecdd-508a-4731-9004-c3836bbca860,Male,11/10/1971,FALSE,FALSE,73728,Employed,667.3332122,98,20.7
c2645606-bdee-4f32-99de-95d621f8b24b,Male,11/11/1994,TRUE,TRUE,42889,Employed,998.9523296,2071,1.03
8f13735a-998a-41d5-8437-07e2c868bb20,Male,7/30/1999,FALSE,FALSE,28720,Self-employed,575.1459211,168,20.39
fa762020-03d3-460d-9e70-58a5eac58d44,Male,1/10/1981,FALSE,TRUE,17401,Self-employed,406.3624747,552,56.9
0c3484b9-d717-4a57-bc0f-84b360f855f4,Male,7/8/1963,FALSE,TRUE,45341,Employed,745.1022886,209,24.49
291d518a-e040-4556-bf26-60526e58b28f,Female,11/20/1989,TRUE,FALSE,34698,Employed,868.5271222,179,12.23
3cbe1884-5963-4453-83f5-2380b5d956e9,Female,3/6/1966,FALSE,TRUE,56796,Employed,658.1979244,244,6.43
05ff690e-e764-4565-9eef-993f534a3ad6,Female,4/1/1952,FALSE,FALSE,39265,Employed,720.9247333,202,8.11
b3911a91-345b-49e5-955d-f2c13586f8a2,Male,4/6/1982,TRUE,TRUE,42389,Employed,969.9114611,798,8.75
9161a598-ea03-4ed4-8606-3d566d3d0599,N/A,4/8/1979,FALSE,TRUE,69057,Employed,768.081657,181,12.62
d3660cc6-0440-4254-b7fa-4d6f3b59e36e,Female,5/5/1971,FALSE,FALSE,33391,Partially employed,588.5855158,183,18.85
38cd43a7-01ed-499e-9636-9db81fc9fc45,Female,11/1/1953,TRUE,TRUE,50690,Employed,980.9077734,3417,17.42
f2071808-3c16-4fec-a314-1203b751a91f,Female,9/24/1959,FALSE,TRUE,29023,Employed,717.2422592,267,5.08
f2ae5eeb-fc68-4216-86b0-f50608a615d0,Male,7/3/1992,TRUE,TRUE,71388,Employed,1003.450143,83,9.64
092e1cd2-d0a3-4a5b-ab37-f6e74866a4e3,Male,9/22/1985,FALSE,FALSE,24228,Employed,687.0551309,136,20.61
ab8aa106-942c-47a1-9996-61418408ef2a,Male,2/10/1964,FALSE,FALSE,101973,Employed,822.882744,238,17.25
905405e5-1336-4fe6-b78b-0d084cd54764,Male,5/30/1992,FALSE,FALSE,25346,Partially employed,524.4191244,108,9.08
0be944ba-f3a7-4ca3-9968-88cd82f9d9d7,Female,11/8/1989,FALSE,FALSE,61095,Partially employed,489.085268,313,15.46
e51dee28-ef93-4fe1-a932-40fc77d9f9f2,Male,12/20/1989,FALSE,TRUE,52805,Employed,705.4288725,317,22.63
b6ad6daa-3e5e-4a60-9ea2-ef3329565e06,Female,10/27/1971,TRUE,FALSE,62107,Employed,1039.475489,3751,18.27
644f6fac-1b32-4efb-9bca-efb05c409b4c,Female,4/2/1981,FALSE,FALSE,33116,Self-employed,594.18014,341,7.33
a94cc923-2172-4491-b891-45b26ad3ec2e,Male,9/20/1991,TRUE,TRUE,55155,Employed,914.8083253,2089,20.55
c9931b3e-d9c3-4ab9-89a1-6715d6e1d6b4,Male,1/19/1970,TRUE,TRUE,32544,Employed,908.3920583,1863,15.69
b37c1c8e-a715-40a2-83f7-6de1c01037af,Male,3/5/1982,TRUE,TRUE,47380,Employed,870.3571755,73,23.65
932847ef-f1a5-4932-9978-96a5fe4057d9,Male,9/16/1954,FALSE,TRUE,46996,Employed,623.4340864,200,21.11
dc84f74c-0939-4a28-b5b5-726046882efc,Male,1/23/1968,FALSE,FALSE,27395,Partially employed,410.4577852,622,41.48
4133d362-e395-441c-9cb7-186b51a65415,Male,3/19/1981,TRUE,FALSE,33156,Employed,933.9177383,2001,5.69
97a4657b-a3c1-40ef-9945-06887a5ab989,Male,7/20/1996,FALSE,TRUE,32802,Employed,671.4666984,299,20.2
cec95245-bac9-441c-8404-7bb29155d9bf,Male,3/19/1978,FALSE,FALSE,35498,Employed,611.6890557,107,17.49
44628549-1e08-461b-af09-8a7414007d0b,Male,2/10/1960,TRUE,FALSE,52839,Employed,1033.49893,1468,6.73
4366bc45-4b65-4b4c-825c-f471cb28cfcb,Female,8/18/1991,FALSE,FALSE,42425,Partially employed,391.6120881,3536,71.01
b6d936d8-2be8-4ae8-9164-00b4cfc4f0b0,Male,2/4/1999,FALSE,FALSE,34245,Employed,606.1634702,141,18.65
7c520dc5-08cc-4199-ba6b-9d8424e6e4ed,Male,3/8/1997,FALSE,TRUE,27534,Employed,623.0235422,294,16.56
bcb2a1ea-f99d-4f5e-bad2-3b85abe7253c,Male,2/22/1987,FALSE,TRUE,32214,Employed,666.4355542,307,14.37
0b015ec5-6bc4-42e4-914c-4bd45c50d55c,N/A,9/20/1977,FALSE,FALSE,69548,Employed,744.0581755,105,11.1
27aab259-c18e-4e44-b01d-21b222fe0210,N/A,1/6/1980,TRUE,TRUE,47817,Employed,849.7746359,155,24.56
65651072-f113-4da4-ac4f-4a321361bb26,Male,1/22/1996,TRUE,TRUE,28984,Employed,888.2210491,68,11.87
1d558672-e60a-4866-92db-1b9c29aceeea,Male,4/10/1991,TRUE,FALSE,63117,Employed,836.9057965,158,1.87
4b20f613-2008-4299-846e-6e79a7ab826f,N/A,11/19/1973,FALSE,TRUE,70174,Employed,754.1093782,259,5.78
3a90ca18-eec0-45ac-9958-2fc94e441e4a,Female,5/18/1992,FALSE,FALSE,37199,Employed,774.2649229,168,17.29
a2e07669-0fce-44a7-b359-ff61a9730b96,Male,1/23/1952,TRUE,FALSE,44487,Employed,1029.611716,2697,24.47
3eee6351-bdf1-42d9-96a6-489240a1fef3,Male,6/18/1993,FALSE,FALSE,43822,Employed,747.4184393,168,8.93
be716f34-c90c-4f41-963b-bb9d13902af0,Female,6/15/1977,FALSE,TRUE,42174,Employed,799.1236098,103,22.75
f8520c97-0a9a-4054-a1cb-b0c7b6d5cb8d,Male,3/12/1977,TRUE,FALSE,84944,Employed,861.1827178,269,17.08
844b1fdf-3930-4abf-94a7-218e0085c1b7,Female,11/1/1966,TRUE,FALSE,33561,Employed,925.3643472,3311,23.73
81182630-e48e-43b6-894a-aae2fac9681c,Female,2/4/1995,FALSE,TRUE,45559,Partially employed,592.8618747,239,22.7
edae70f0-6230-4130-b854-deeff4faac5b,Female,10/27/1973,FALSE,TRUE,43404,Self-employed,498.09805,359,11.51
6d3810d7-5ac4-4d7a-aa2d-c30b50794007,N/A,8/30/1954,FALSE,FALSE,34017,Employed,659.7331575,187,18.18
8f2a7fc6-034e-4c94-aa4f-9a6dd4986df9,Male,2/20/1988,FALSE,TRUE,55085,Employed,698.4680197,111,8.5
f3405397-cb02-403b-aca1-4afd8920d688,Female,4/22/1958,TRUE,FALSE,53333,Employed,1035.828343,35,16.9
3b162bce-8356-492d-9df1-eeb5e3caa4f5,Male,10/15/1950,FALSE,FALSE,45875,Employed,780.1612627,111,4.87
f0cf2a22-df6e-4d31-bd64-74db01b58302,Female,1/1/1968,FALSE,FALSE,56139,Employed,657.4896117,317,18.69
f4062b9e-bed8-480d-82da-50142bc422d5,N/A,12/29/1968,FALSE,TRUE,29581,Self-employed,526.4510678,135,21.59
06d0339c-d7ca-4ee6-ba80-fadc239155c8,Male,10/21/1999,FALSE,FALSE,25247,Employed,743.3911905,226,8.24
e306e941-6fca-4531-b6ff-732a25a2639e,Female,9/11/1982,TRUE,TRUE,43843,Employed,951.6004113,3409,21.64
d821120d-2b03-4172-952a-af0ec23ebe75,Female,10/31/1977,TRUE,FALSE,31782,Employed,855.4823517,284,8.55
fddd91e2-9315-4dca-8649-83cecc894303,Female,5/10/1962,FALSE,FALSE,33760,Partially employed,519.2488722,196,0.88
e8bd51fe-4d20-43d6-a437-89b04eec8ec7,Female,6/27/1976,FALSE,FALSE,49863,Self-employed,494.033759,143,21.11
c42484fa-c07c-4c0c-8078-3e6a1c23aac5,Male,10/9/1961,FALSE,FALSE,73683,Employed,789.3087481,94,10.39
3892f495-9259-4086-beb0-ce9c086cb55e,Male,3/10/1955,TRUE,FALSE,44221,Employed,1017.94687,3245,14.35
ae42a093-71ea-4ac7-a87f-4d412959a55d,Male,6/30/1969,FALSE,FALSE,24719,Partially employed,518.5895288,135,22.57
eb8e0470-2ed9-441d-b340-c6da36f60b4e,Male,12/13/2002,TRUE,TRUE,60999,Employed,1041.307912,70,5.35
b94542e4-f7a0-4675-a0db-6ec65d7c2fab,Female,6/3/1971,TRUE,TRUE,49494,Employed,934.3080507,36,5.48
d3d0e075-c8f5-46c6-ae86-9ba53db94a85,Male,5/21/1961,TRUE,TRUE,37328,Employed,859.2824482,168,6.45
664ec5c2-d5f2-4e71-9651-4b183b7185e9,Male,2/7/1958,FALSE,TRUE,34891,Employed,762.2536767,268,14.26
d6983577-ebb0-4a98-8b47-f54a26105c5d,N/A,3/20/1996,FALSE,FALSE,39742,Employed,727.8111314,201,19.57
88b8923a-370f-4beb-b13a-f58785c9c521,Female,8/10/1977,TRUE,TRUE,74240,Employed,846.868654,175,17.01
3cd9c923-34ee-45c3-96e4-fe83780905bc,Male,10/11/1987,FALSE,FALSE,41694,Self-employed,594.5838858,149,8.66
e4746083-5189-4ac7-b6b4-ba3adc12d1c9,Female,6/2/1961,TRUE,FALSE,44669,Employed,914.4027936,2580,16.1
954c3751-b31b-4d76-b25c-700302fbe928,Female,2/17/1982,FALSE,FALSE,58262,Employed,767.1532495,304,20.5
fca31aef-eac0-4806-8480-47f551a8da19,Female,2/12/2000,FALSE,FALSE,53427,Employed,825.2906507,305,20.36
42cc1450-5bd5-449e-b08c-b35e394189d0,Female,5/3/1985,FALSE,FALSE,29125,Partially employed,508.4976103,307,17.94
e9e7fa38-c49f-47c3-92d8-507ab09bbe94,Male,12/3/1994,TRUE,TRUE,65390,Employed,973.5577729,4305,19.8
9cc081c2-94c6-46e7-9f21-95dff1f227eb,Female,1/25/1983,TRUE,FALSE,69446,Employed,1012.872104,55,22.46
0729f196-ab58-4085-8d51-e2d02feefa56,Female,12/1/1990,FALSE,FALSE,54709,Employed,761.2260448,318,21.85
863ebdea-c205-4cf0-95ee-95d5d1e005c0,Female,1/21/1975,FALSE,TRUE,27133,Employed,682.6778057,136,22.51
401fbb1d-21c7-4d21-95b1-b65193547760,Male,3/8/1954,TRUE,TRUE,49957,Employed,995.640627,634,14.53
0d266974-07a0-4f05-9071-f3a5c6a2e2ac,Female,1/14/1986,FALSE,TRUE,39511,Employed,685.1867388,346,2.32
32e755ac-b88a-45a4-8e4a-bd90f8ec502a,Male,7/14/1961,TRUE,TRUE,48747,Employed,998.3958254,965,23.23
95a889fd-245e-4199-9c83-61a9ff14320b,Male,2/21/1966,TRUE,TRUE,43911,Employed,973.1990044,4023,6.87
247fa0bd-b299-4f67-98d7-6f630f5d1c22,Male,11/2/2000,FALSE,FALSE,27404,Employed,677.8330523,350,1.94
6ef67429-08ea-4dbb-bad1-2c047e36e8c7,Female,12/28/1981,TRUE,TRUE,28815,Employed,881.8851559,61,11.46
c1ddce1b-3279-46ac-ab0e-c1dab112e322,Female,8/21/1966,TRUE,TRUE,50594,Employed,1026.556763,1464,3.31
dfbdb9fe-d94a-4e9b-9a00-6c60595dcec2,N/A,4/17/1978,TRUE,FALSE,64350,Employed,951.078291,74,17.74
fab36965-3830-4a57-ba0b-f181ca9da577,Male,10/16/1982,FALSE,TRUE,61920,Employed,646.3286856,322,7.37
c0b4c0be-5f96-4444-9ff2-c1b6cb90e320,Male,4/20/1997,TRUE,TRUE,71693,Employed,1037.142319,75,23.24
a696e5e7-7e7e-4b50-bed1-f6ab6bbf16f6,Male,9/30/1962,FALSE,TRUE,41754,Employed,680.0621896,206,9.69
84baa715-cf80-4c2a-b6e8-95991f76ef55,Male,9/6/1988,FALSE,TRUE,40934,Self-employed,500.5016,142,20.61
f847fd0d-7c3c-4316-a5fd-21d9d1790423,Female,10/6/1983,FALSE,FALSE,28134,Employed,742.7434554,302,4.37
98de2be6-352d-449b-8771-19985dbc943a,N/A,11/30/1955,FALSE,FALSE,27035,Self-employed,398.9376386,4361,51.39
7ebae181-a1cb-4bdf-ba93-d5f5998e8db8,N/A,9/15/1989,FALSE,TRUE,28577,Partially employed,538.6558761,305,4.26
80067b27-07ca-4ecc-bfa7-c884d91a94df,Female,4/5/1955,TRUE,FALSE,69713,Employed,983.6222605,89,2.87
3ad3ad1d-eba0-4bbc-8269-04a175453aa5,Female,11/4/1964,TRUE,FALSE,41850,Employed,1020.852317,1365,12.94
d77283a5-c8fa-4a83-88d5-a2c5f7f351dd,Male,4/18/2000,FALSE,FALSE,45000,Self-employed,571.7045343,130,7.35
e4e6564d-0f44-4d3f-8822-6df1e60066ac,N/A,1/15/1979,FALSE,FALSE,28441,Partially employed,592.8726484,198,17.54
7a7a47f1-1abb-4649-bfe8-83fa68614430,Female,1/2/1962,TRUE,FALSE,48699,Employed,1018.088499,2396,4.83
b46f0bb3-7e4d-4c76-95db-db550749f0f8,Male,1/15/1980,FALSE,FALSE,36780,Employed,684.467512,168,20.84
e5b71bdb-87b0-42d0-bb99-a13a3a4e9aff,Female,7/5/1961,FALSE,FALSE,44216,Employed,695.018067,304,3.36
a682e95e-4a5b-47ed-9460-193c66df5770,Female,12/3/1983,FALSE,FALSE,24322,Self-employed,544.8132004,310,12.59
ffb88134-784f-41e9-abe7-34b7da7fafd2,N/A,5/6/1992,FALSE,FALSE,35214,Self-employed,596.3151371,114,9.18
870d6702-b4dd-4d02-826b-08e96287200f,Female,6/3/1958,FALSE,FALSE,20242,Self-employed,392.593435,2510,68.82
55b60dc3-5187-4a6c-a917-272c816e8131,N/A,10/18/1995,FALSE,FALSE,41343,Employed,826.7567098,219,17.39
3983db29-42d5-4e54-a0d6-9598a2d3ee2b,Female,2/3/2000,FALSE,TRUE,26758,Partially employed,492.7985941,295,10.1
861fc86d-25b4-4dfb-8d16-f3fb26df2aaf,N/A,6/14/1976,TRUE,TRUE,46280,Employed,870.9235894,60,0.5
80606486-b639-4d82-85fc-4697428ec070,Female,4/18/1952,FALSE,FALSE,25519,Self-employed,560.9791072,289,20.31
8e62552c-4eab-4e5f-891d-6b582f3f960c,Male,5/5/1971,TRUE,TRUE,34571,Employed,926.1278587,1348,5.96
dc24f654-7d42-400f-8435-dbe371c87b65,Female,4/8/1984,TRUE,TRUE,102164,Employed,1004.322585,41,0.47
4844f935-3d34-4502-b328-efb98f959dcc,Female,8/11/1989,TRUE,FALSE,69603,Employed,1039.370953,44,17.74
b2816e48-11b3-426a-8a7c-59ca3ca31467,Female,5/11/1969,FALSE,FALSE,40081,Employed,670.2458475,178,15.97
dd5446a4-83e0-4b22-88c6-cab63a7ecb5e,Female,4/20/1958,FALSE,FALSE,31373,Employed,770.1996681,280,5.86
613670bd-777f-4552-a891-dff2196affe5,Male,5/6/1956,TRUE,TRUE,35691,Employed,1031.698518,80,8.96
9c02570c-ae36-44c3-84b9-a33c288644d2,Male,8/7/1951,TRUE,TRUE,75519,Employed,1034.344136,779,5.93
fd780555-b129-4dcc-b86c-8930b72d4860,Female,6/22/1963,TRUE,TRUE,49007,Employed,907.3739835,58,3.82
baeb93b1-f8df-4892-82b5-efce076975f9,Female,12/17/1971,FALSE,TRUE,49581,Employed,639.3108654,282,6.61
d6b18211-5026-4f1d-b9d5-989a24440053,N/A,2/9/1984,FALSE,FALSE,53471,Employed,678.1024206,208,3.2
c1a04302-9357-4b0e-9f44-d85cb83d5e5a,Female,6/12/1950,TRUE,TRUE,77208,Employed,1018.740924,55,4.7
0f438c6c-1310-4247-b41b-d36183b3889a,Female,2/21/1964,FALSE,TRUE,46024,Employed,809.5524776,347,21.98
30e119cf-da04-4fe2-a7c5-912f4b29ade5,Female,6/13/2000,FALSE,TRUE,54015,Partially employed,500.7885625,350,3.47
5293b21d-3ea7-463c-b2c1-47188c36b38d,Female,11/30/1986,FALSE,TRUE,87104,Partially employed,557.7473235,268,21.41
5886466a-4cf6-4d9b-a3a8-eb2bb29fbe4a,Female,3/28/1961,FALSE,TRUE,23581,Employed,640.06941,264,17.23
4a324d21-ee4c-4bd6-ac84-699826ac800e,Female,4/2/1980,FALSE,TRUE,46684,Employed,667.9271583,279,1.6
096c49ee-dc60-4ee1-8aae-2be706a30200,Female,4/23/1987,FALSE,FALSE,59087,Employed,635.5582475,281,24.24
29b203ab-9215-49d8-8cde-934d6b858e61,N/A,10/16/1998,TRUE,TRUE,28936,Employed,860.609316,196,8.36
85efc492-ce4a-443b-bb0c-fdba72a10fee,Male,8/3/1950,TRUE,TRUE,56830,Employed,851.0440552,325,7.44
364d1fe6-5bf2-4a40-a65b-1854f4ad19bd,N/A,11/27/1956,TRUE,FALSE,32793,Employed,991.4858348,88,4.1
99084363-1c38-4969-869a-ac07a098593d,Female,8/26/1959,TRUE,TRUE,64491,Employed,880.7092983,78,24.98
2b0aaa9d-32db-4934-8608-fce9b5f26b74,Male,5/6/1962,FALSE,TRUE,36706,Partially employed,505.6882817,243,6.88
84da45a4-179d-45a9-acc8-4b01ae162a4b,Male,5/22/1953,FALSE,TRUE,23199,Employed,648.4083291,260,23.35
3cd14f7c-8701-43a6-933d-5474b2880ea3,Male,10/7/1993,FALSE,TRUE,50152,Employed,770.3140283,306,13.78
40f96cad-c65a-46e7-9504-ad48eb015177,N/A,2/22/1959,FALSE,TRUE,37057,Employed,647.740456,260,16.9
f996c8b3-e229-4c7a-9875-cb5a8d3c78dd,Female,2/12/1973,TRUE,TRUE,38917,Employed,929.2537706,77,7.41
2103e7e4-70d3-4298-930b-6b2fa53ebe12,Female,12/23/1958,TRUE,FALSE,77617,Employed,971.5352313,78,9.97
b9003aec-049a-4f73-8ab3-2243e7593a14,Female,8/8/1979,FALSE,TRUE,69196,Employed,744.10073,245,2.24
e286a98f-e6b1-487b-97fb-0da97067d23d,Male,6/22/1953,TRUE,TRUE,40563,Employed,969.6125848,73,9.44
c18a2306-7bc9-4df7-9f2c-d3afd5390dce,Female,1/14/1956,FALSE,TRUE,41009,Employed,623.7318481,202,18.13
bbf9ca1f-91bd-4f96-b0e9-d5e1ba681774,Female,1/29/1954,TRUE,TRUE,40848,Employed,999.6435344,36,5.26
11d03c7a-9e4c-4dca-b3ec-80ca035a03b1,Male,9/27/1981,FALSE,FALSE,31103,Partially employed,586.8733867,206,22.96
48cf485b-c62c-4735-9dec-49628824d452,Male,7/15/1958,FALSE,TRUE,68507,Employed,664.8134557,93,21.53
1bfbe3d3-6903-419e-8c1d-62dc8c58269c,Female,11/9/1967,TRUE,FALSE,41179,Employed,938.177566,67,13.85
6255a764-4610-480e-96b6-8882e3897cea,Male,10/19/1969,FALSE,FALSE,83544,Employed,765.3930588,319,7.01
0ce696b4-3959-45ce-ae89-2f791ff00d74,Male,8/22/2001,FALSE,FALSE,34510,Employed,746.2509749,155,1.97
d4a475b7-3ae8-42b7-b15b-c195543e0f95,Male,9/25/1974,FALSE,TRUE,49091,Employed,655.5509825,160,7.21
5b0b5cc2-fd0f-473e-9a40-7cefea4be77e,Female,7/12/1962,FALSE,FALSE,19947,Self-employed,515.6015265,324,14.41
2beec461-8c80-4afb-84d3-dfa2e1592595,Female,12/21/2002,FALSE,TRUE,74751,Employed,669.652997,244,11.37
78444ade-34bf-4756-9fb1-058026926dc1,Male,10/19/2002,TRUE,TRUE,38053,Employed,925.0645638,2647,3.4
334abd7f-8d7a-435b-a667-2b9ba209c618,Male,5/22/1980,TRUE,FALSE,41314,Employed,885.7468457,60,3.63
8d644808-8029-4efc-a655-721ee4a94799,Female,8/11/1990,TRUE,TRUE,68170,Employed,847.3662131,337,11.05
287ca293-1f4f-4d5a-a804-52404fa3960f,N/A,4/25/1984,FALSE,TRUE,44678,Partially employed,491.4343648,262,1.48
4653c198-b941-4764-a2d3-91a9f1020f75,Male,5/15/1951,TRUE,FALSE,55864,Employed,966.4007955,41,12.62
4b2890c4-bd1c-4038-b911-67bf9c0104f0,Male,2/25/1952,FALSE,FALSE,23606,Employed,635.6975948,158,23.66
38b3cd63-8989-4981-b07e-cd2d0b6a21a8,Male,1/27/1997,FALSE,TRUE,34066,Employed,776.0409902,287,3.72
ab8a7e76-6547-4b8d-990c-87ea971761bb,Female,5/31/1980,TRUE,FALSE,35089,Employed,951.9944444,53,23.67
0e3cc2e9-622a-4090-bb49-c8b74a4e9fdd,Male,5/10/1977,FALSE,TRUE,24155,Partially employed,508.0621026,98,15.17
bebb3ae4-01ce-40fc-893a-66421b975491,Female,10/29/1990,TRUE,TRUE,33764,Employed,942.1528783,3553,16.79
c5d89341-d474-4e38-8a45-c924bfe17ea8,Male,8/6/1956,TRUE,TRUE,41179,Employed,845.7132557,112,6.79
0632af46-ce2a-49f7-991e-c7730180fd6e,Male,12/4/1999,FALSE,TRUE,35920,Employed,733.6368772,219,8.65
8a206133-35da-4b6a-99c1-4d792a03bcf1,Male,2/4/1967,FALSE,FALSE,45425,Employed,603.3771887,91,4.38
3833271f-7f3a-4cb7-a0e2-a93d6cf34f1a,N/A,11/16/1984,FALSE,TRUE,58128,Employed,632.4617137,245,17.84
80953ade-7c4a-4e0d-8799-f5ae2486d48c,N/A,10/4/1982,FALSE,FALSE,56264,Employed,772.874109,222,14.12
b85ec281-32d2-4e60-9ef8-f26a6f56baa6,Female,4/1/2000,FALSE,FALSE,30361,Self-employed,572.115185,168,11.8
114c22dc-0df3-453b-85e1-d2f42cca5cfd,Female,3/22/2001,FALSE,TRUE,25584,Employed,636.9444871,179,15.7
d386cd20-7cd1-4f92-b62c-a794df13b1d3,Male,7/28/1972,FALSE,FALSE,26156,Employed,609.9327823,269,21.03
c9a9b66a-d9fa-409e-a29b-de1a529aa530,N/A,1/15/1961,FALSE,FALSE,55368,Employed,604.8817854,281,15.02
765de94a-4e3c-4e41-b6f3-95b2a063a6d0,N/A,12/20/1973,TRUE,FALSE,44376,Employed,955.9016436,1112,15.59
d9aa4690-7ff2-457a-9d8f-5ed9a907dd1d,N/A,1/28/1991,FALSE,FALSE,23156,Partially employed,408.7186532,1945,64.57
8ec6f188-2e67-45d3-8c45-6bd6617807cb,Male,2/17/1999,FALSE,FALSE,30049,Employed,609.0109672,335,12.6
